id,target
301,0.025591275614500208
302,0.07302654226800949
303,0.07862005458731373
304,0.02070367685137051
305,0.03887587874551887
306,0.055026374811274134
307,0.037263711528623095
308,0.08484041527194573
309,0.07196033739129612
310,0.07590454482514924
311,0.9826616628677444
312,0.35683314178970044
313,0.06460825165188822
314,0.06072662631691813
315,0.06455384662808734
316,0.06387095273593447
317,0.04143840464896526
318,0.08019115604036275
319,0.060103307843975926
320,0.06440429554208693
321,0.10230180767739716
322,0.0916121949914782
323,0.027889724781005844
324,0.21930028163020043
325,0.025856978670405515
326,0.06981115579754757
327,0.06025294483366911
328,0.04445697334134643
329,0.047709949854869996
330,0.05214482837783234
331,0.07187420873386466
332,0.09436606285787771
333,0.023753281420985862
334,0.022070234579996857
335,0.04312242768751427
336,0.03457362575458046
337,0.06848461128221103
338,0.1132197116464002
339,0.035514076989796466
340,0.10678679988062778
341,0.08401806296247284
342,0.041638746385675204
343,0.03178828225472521
344,0.06226450288312758
345,0.042581109869354476
346,0.07394913940127806
347,0.053119554189652925
348,0.037486742590002044
349,0.09654230158031941
350,0.040588890988252344
351,0.05273017037819005
352,0.13119632835757594
353,0.08654328652608523
354,0.06674991426687767
355,0.07624978466678001
356,0.0798660093611546
357,0.06456057127683297
358,0.0934369929026688
359,0.06380292121877341
360,0.04042568371627776
361,0.06519387599927644
362,0.09465261608265095
363,0.040350722833132666
364,0.05693839294952441
365,0.03746616445447811
366,0.20975858327019656
367,0.06769129328745405
368,0.08499588402739906
369,0.11871210842865812
370,0.06432568036490947
371,0.11357019985461533
372,0.033720823939308434
373,0.07560492484253376
374,0.08614241772817031
375,0.16256554973014195
376,0.06130535021683992
377,0.026808464270654354
378,0.1290999350970222
379,0.10245726922205783
380,0.09865817969348896
381,0.06459972531511333
382,0.0999440803359279
383,0.05670627194880444
384,0.05582625751688601
385,0.9939563503896998
386,0.06882935229171318
387,0.11307941837898319
388,0.05926504734863978
389,0.07399179193742055
390,0.05735448519328177
391,0.04487209472086133
392,0.10179617232714089
393,0.07263153439537767
394,0.03509678642617996
395,0.09207061542257397
396,0.13826965084642767
397,0.09125124325169781
398,0.138612081240445
399,0.09694229273051072
400,0.05941838928734472
401,0.041068469114521604
402,0.04076576852756461
403,0.09105844648548504
404,0.042723440820121125
405,0.029437166204855078
406,0.051888105151216564
407,0.05894088183016205
408,0.12434265793130123
409,0.08372910223397666
410,0.08505395113202541
411,0.07216528153458061
412,0.02614310022555053
413,0.06867686214475731
414,0.10884234444451056
415,0.042497968679712554
416,0.044400282548853115
417,0.1064624698231318
418,0.03045439930183845
419,0.03125563275017997
420,0.05799315350192299
421,0.11962477839109023
422,0.06252651071441244
423,0.01982298845954707
424,0.8695481974664954
425,0.04351119472507241
426,0.19158992101247574
427,0.08885128420753162
428,0.10116384018931268
429,0.08881760003513253
430,0.07985960742809445
431,0.12417138553908552
432,0.18034091085832168
433,0.057952035130011584
434,0.07744166286593918
435,0.08288194887737449
436,0.07153199772737391
437,0.03726116068119377
438,0.05637538131369996
439,0.047514950405451555
440,0.1790127570491888
441,0.09313198916910535
442,0.14104354622476153
443,0.03414050813015703
444,0.11559414370270613
445,0.07255653049969765
446,0.08842765204280469
447,0.1166531954075614
448,0.03452930342188032
449,0.08011682958784846
450,0.035185359881810485
451,0.014642639688006307
452,0.06227405041899029
453,0.06334671823508486
454,0.04244208234216467
455,0.9963938365869015
456,0.17610730404253255
457,0.1742288036929189
458,0.053529937025103336
459,0.0745802339628683
460,0.02368150292979518
461,0.09519144118417405
462,0.05859330176197237
463,0.06348926132849127
464,0.08818193727859347
465,0.03551511357098169
466,0.08115971770185973
467,0.06668135856349758
468,0.06116386318697893
469,0.046361979567083045
470,0.08328377834628657
471,0.11738606397956632
472,0.15798179806451923
473,0.04144070092181934
474,0.17053134884412036
475,0.02211410879529777
476,0.06469098281363869
477,0.991512430971707
478,0.05855582898756703
479,0.06673481916101295
480,0.044932925697796694
481,0.07763979014018933
482,0.056696261432924035
483,0.031223975581646933
484,0.08431437821567853
485,0.06196378215246595
486,0.10022684145025479
487,0.03891773636258828
488,0.036927995785596024
489,0.05471708311800808
490,0.02890472912376526
491,0.07588297126029332
492,0.05719577508266591
493,0.03648370886198826
494,0.050840637424261495
495,0.06567172076687487
496,0.14563502174534493
497,0.040820134803865704
498,0.06299879402629117
499,0.05915599434108958
500,0.04572340687209448
501,0.06538795083523624
502,0.0524958114898372
503,0.040475449790803274
504,0.04277370369484525
505,0.10178671066449478
506,0.05185349392285265
507,0.02952093232863539
508,0.05549071271406053
509,0.03894312819696288
510,0.06672035013425216
511,0.11182412909629459
512,0.04141731273816251
513,0.12750978532505125
514,0.11324700081370441
515,0.058432204410049836
516,0.09047254346690306
517,0.020912410920370748
518,0.06169852015994795
519,0.07919836691265365
520,0.07265031129793424
521,0.05552411213418193
522,0.11902441662595978
523,0.04901322714281666
524,0.052560248798593764
525,0.06851714325756628
526,0.10435726056759129
527,0.05483785809480556
528,0.07620535338305316
529,0.07104289867139797
530,0.0867539915979993
531,0.05627388064448109
532,0.08711925855846435
533,0.0913860478740382
534,0.9448174524476552
535,0.19174143281879855
536,0.06541438386148969
537,0.06789638440376296
538,0.0401902185463896
539,0.05200532425876044
540,0.049031429776898526
541,0.08634894868582822
542,0.062409687765560225
543,0.13682144245243058
544,0.08355952711697799
545,0.9898335596033738
546,0.05615229277404815
547,0.10396445574904546
548,0.04049974515886095
549,0.06588300046779774
550,0.04705392536223654
551,0.1007699053622048
552,0.06261976329858622
553,0.08280853596765857
554,0.0345830315761261
555,0.09202215236282858
556,0.11574282119763644
557,0.959932731748347
558,0.0858036537863525
559,0.07643349713167909
560,0.03767023815094282
561,0.0886493455512665
562,0.18795934440644624
563,0.1159800920349273
564,0.05762254788833628
565,0.05931077427221659
566,0.08545001240614962
567,0.0650814766635588
568,0.08449714311358679
569,0.04641861443014366
570,0.07058784566634388
571,0.03808281238318612
572,0.049864055268961587
573,0.06648548209417386
574,0.03873577650746344
575,0.05649973804298881
576,0.037687168969089635
577,0.9980773437458956
578,0.10569805108818839
579,0.059385683372211215
580,0.0502941817937323
581,0.10425849181580205
582,0.04403915309065981
583,0.11088105559719715
584,0.07307009650873887
585,0.03692947744852212
586,0.04280876855127212
587,0.10203011908543322
588,0.9436769468577408
589,0.09561640598811423
590,0.14057142887938928
591,0.10070058172727855
592,0.05931022774044651
593,0.06814594526414613
594,0.055896947180828584
595,0.08278767042991972
596,0.05773961392516881
597,0.0464604084652176
598,0.03722977751127066
599,0.035651369894109726
600,0.06836575433415348
601,0.12231225273645185
602,0.030082082274237105
603,0.09288094502822235
604,0.1639058274897403
605,0.06528357643561886
606,0.054016318664248386
607,0.045438604256229746
608,0.049840545641769686
609,0.048196233597738884
610,0.026287544690514354
611,0.059324171885451346
612,0.04694115629164399
613,0.9755227392798884
614,0.9959885230920217
615,0.04875976761377857
616,0.06943602649735003
617,0.10046005198856063
618,0.07931658557428843
619,0.03431786185043743
620,0.08088289158250525
621,0.05917182884154992
622,0.04189549491221715
623,0.10888326308566505
624,0.1591659966395072
625,0.09580871185741632
626,0.05817052531142745
627,0.055984494693493876
628,0.08401851759391496
629,0.0262934544112784
630,0.05947641182000062
631,0.059079577109831125
632,0.07027639947461352
633,0.05317242557496692
634,0.9958265060826921
635,0.04222879190646159
636,0.04321030493257625
637,0.04203469215547866
638,0.04017879697207159
639,0.0747516483425191
640,0.03282693354034325
641,0.10932211115336014
642,0.074626288272138
643,0.05286216459742053
644,0.10240308077399124
645,0.07425680223158679
646,0.04855058222046733
647,0.0952793522463666
648,0.0416297073005824
649,0.04531366314031311
650,0.03201409217476698
651,0.04221937701733139
652,0.11209280949389466
653,0.029870729905062836
654,0.07095149683709527
655,0.06273583750670655
656,0.02676332959506779
657,0.9748424310313625
658,0.0603845273772098
659,0.06564281782038646
660,0.06381925961712034
661,0.0643583940384987
662,0.06512811390409422
663,0.06684949045931712
664,0.0769926908292803
665,0.06992889156037553
666,0.06192872002506637
667,0.050592195422448055
668,0.10298425458203331
669,0.08134088583145475
670,0.04148834630993884
671,0.06539431966044913
672,0.06258706151595507
673,0.039801282267489496
674,0.19886280721733174
675,0.07123268346077018
676,0.06426649674225264
677,0.06138167224702799
678,0.05815065663845709
679,0.9902788669342297
680,0.11188339612906004
681,0.07369952666420841
682,0.14117244285712316
683,0.10539501643422874
684,0.01831420318224487
685,0.9665290068910644
686,0.036677539043242675
687,0.10254522962978085
688,0.10242967424431788
689,0.04775404266560714
690,0.05753980879019221
691,0.11916420766389518
692,0.07584345354984907
693,0.09711572840208874
694,0.08680149846823182
695,0.02643081045439161
696,0.06134701003275018
697,0.029485086438336465
698,0.030945492064156945
699,0.11109479224273495
700,0.13291128151391593
701,0.03896310826117438
702,0.03909885314039758
703,0.10531839143450361
704,0.09270082955396537
705,0.06555232908534998
706,0.03443130049941513
707,0.054731750076153406
708,0.04514283456198675
709,0.10044267941231516
710,0.07697608963022454
711,0.08870954389790253
712,0.10091363828801962
713,0.03273280207997382
714,0.03944143545759211
715,0.026920181059119593
716,0.1309661271880962
717,0.02122989647223041
718,0.04264062300229836
719,0.047226039849076536
720,0.07626509059686949
721,0.06984486994479529
722,0.06913959230804921
723,0.04166670099028006
724,0.09792630893183148
725,0.07052479899984497
726,0.039630583312797237
727,0.0668068602242379
728,0.09865114265740907
729,0.10850735495532897
730,0.018688177885136575
731,0.9961287551733792
732,0.06512094353541735
733,0.07122167464875452
734,0.05316815680188108
735,0.09232658700151704
736,0.0481448393713357
737,0.056309142967399126
738,0.08050423170486304
739,0.9579472378720776
740,0.031882081171992274
741,0.04686714344337915
742,0.03519323459924126
743,0.03246036484639741
744,0.08752390615731001
745,0.10087348307418492
746,0.06934177723419592
747,0.06081106968690325
748,0.09670972261824669
749,0.05511462471126969
750,0.06441103260286034
751,0.12119923422031653
752,0.12708253431439226
753,0.05521904844917489
754,0.040005793989394745
755,0.11083337845418376
756,0.037914174896173915
757,0.06563037033532915
758,0.0827589353401273
759,0.11421573574043999
760,0.07281110228760948
761,0.08971662336623398
762,0.09008275211019154
763,0.033655895005777044
764,0.037016585614451224
765,0.08672414029205627
766,0.03234403477620151
767,0.0693131961481784
768,0.10323088865295382
769,0.03936910355778293
770,0.0513574000368246
771,0.07075999537327045
772,0.04446355384901711
773,0.062122210855287
774,0.036526767458360636
775,0.0535289346887727
776,0.9886547915686503
777,0.14354994960420533
778,0.997040381841711
779,0.05606290556181693
780,0.13271222902608804
781,0.04589126035660557
782,0.03714669632632027
783,0.09502170841050588
784,0.08698770971236368
785,0.07658400636111312
786,0.03273715909696104
787,0.03588473224023199
788,0.061900351580579195
789,0.04806964854622885
790,0.14427408924912924
791,0.06968603767404973
792,0.07179584563537612
793,0.06285113456576269
794,0.12245821831422804
795,0.08180299551724014
796,0.060868326261466106
797,0.046766644021279856
798,0.047353789112121375
799,0.06760352628722784
800,0.021358095079917233
801,0.07537786263058889
802,0.07565187469420252
803,0.03815390266345407
804,0.05127438584461896
805,0.9965474008314047
806,0.0247494665483711
807,0.04325242562825714
808,0.04558909648465382
809,0.0860175554897566
810,0.08152459041928314
811,0.028335316830004405
812,0.06571872526237542
813,0.042156456752176774
814,0.05592417993384299
815,0.07995283621168923
816,0.03491366240616141
817,0.051302113831276676
818,0.0682497429606949
819,0.05431916201275145
820,0.11825593588901903
821,0.09228867881244195
822,0.03768628170285134
823,0.10546211520526869
824,0.09466551999059637
825,0.05293613400021394
826,0.9951952058990744
827,0.0758118069575235
828,0.07614386731280384
829,0.10405571118527943
830,0.04445445486216439
831,0.0348511123082373
832,0.07900983366081306
833,0.11242930294413776
834,0.051723023098208545
835,0.9968984904595087
836,0.038868633263387714
837,0.03844116486000074
838,0.08988658452065083
839,0.1224043992931878
840,0.0860604638154916
841,0.18199242455460513
842,0.02955937021701878
843,0.09963534469697309
844,0.04026701702170928
845,0.05855100412062583
846,0.04860256157735107
847,0.035129117568066054
848,0.028436807703112597
849,0.052823085494388564
850,0.08695568196212936
851,0.04185171321969364
852,0.0760475337509232
853,0.05152957399731873
854,0.08845876684655882
855,0.12684307420968066
856,0.19767773064356242
857,0.0752065858559227
858,0.09287687198633955
859,0.042135479136848945
860,0.054138871737914866
861,0.06525047137019042
862,0.043694899928297254
863,0.04811221401325609
864,0.15190331710709792
865,0.04574451585285596
866,0.075389666879288
867,0.04537216975502019
868,0.17146454233275357
869,0.07024087543343707
870,0.05703280865463298
871,0.03844158799166732
872,0.14396462394774462
873,0.04812041917947492
874,0.04428487393898537
875,0.07500589986937387
876,0.06842063901639976
877,0.06159613549489902
878,0.07331386697319067
879,0.0795507016936282
880,0.03606020885724937
881,0.04483463471905715
882,0.07971680483207949
883,0.05985911259546941
884,0.021179933952284416
885,0.06857669562358791
886,0.12180222782710169
887,0.05661772661721941
888,0.09403486457663383
889,0.1593069833870954
890,0.9824967429062746
891,0.16064131245382915
892,0.03951369196073021
893,0.06915971324709257
894,0.06857206373732047
895,0.11012149699490416
896,0.011278562022748424
897,0.07557757361736142
898,0.04707560704026795
899,0.055228829111902224
900,0.03655627829765206
901,0.050211891628277217
902,0.104639625147788
903,0.09660047823538546
904,0.22009952307942662
905,0.0453370763766015
906,0.032939611035284116
907,0.05705701683865439
908,0.10167062044695588
909,0.05396407027127189
910,0.05378158900960874
911,0.06083613885438177
912,0.1227527624749927
913,0.06457035879542303
914,0.01940363006411851
915,0.03333184574701542
916,0.9981536550196439
917,0.03296181196786981
918,0.05074882065549627
919,0.026274699855142893
920,0.05961244249823953
921,0.03563178857873745
922,0.0346170197490678
923,0.09519493607162188
924,0.09667432647520396
925,0.07865530984990919
926,0.04349478114285003
927,0.0598171596556596
928,0.04884996903753387
929,0.047913331191057784
930,0.96051847519119
931,0.07306551454011877
932,0.08537429988788228
933,0.062137820350092215
934,0.043619549118340775
935,0.08488299846437652
936,0.02394920857869909
937,0.08485175546194047
938,0.1486294076057688
939,0.04216950103057417
940,0.9965658802638124
941,0.0661989574794138
942,0.02659837785471159
943,0.09032939417009038
944,0.05013815527616006
945,0.05229259213963195
946,0.03940213446751268
947,0.10319080093518267
948,0.05435143652131619
949,0.16122651503871963
950,0.09642238489237005
951,0.09130874669034891
952,0.026441093529889874
953,0.05092158384158518
954,0.05772672759959184
955,0.0677275818092194
956,0.07420162039585895
957,0.03607140373340124
958,0.08649171923203239
959,0.029497527457239273
960,0.09720013038903971
961,0.06651021970872961
962,0.10528571671095316
963,0.037932269234346803
964,0.03491768380816356
965,0.06086769247443094
966,0.05904986517120995
967,0.9477052840480648
968,0.03880930134038947
969,0.05281960603659567
970,0.0812215533287224
971,0.11543805048321412
972,0.10351071469961182
973,0.09093266221420483
974,0.0829464661936575
975,0.049438660028208355
976,0.08836047769596067
977,0.08754918645648575
978,0.11282471452725344
979,0.032237309580189465
980,0.07038413680351793
981,0.06131291447958775
982,0.02715815077993007
983,0.04239072369347847
984,0.0800774078274537
985,0.07263691172054955
986,0.03656179133611613
987,0.08408337412172129
988,0.05871221413090539
989,0.015341290497471956
990,0.08258594645152624
991,0.036021961348938016
992,0.10484924891047724
993,0.08112966132721942
994,0.1362723547875479
995,0.28314100163586337
996,0.07709477700352647
997,0.07457611616105557
998,0.12846867179920884
999,0.09634227645409016
1000,0.02853177510439581
1001,0.03461987259620356
1002,0.03231196251432257
1003,0.0818044952408836
1004,0.14006341962180363
1005,0.07520521236151569
1006,0.06113669000693099
1007,0.04521599967834374
1008,0.15391662564059624
1009,0.05526300463158614
1010,0.9389919475606116
1011,0.08038695125674791
1012,0.06076838738129409
1013,0.11997038898822372
1014,0.04679190946593201
1015,0.05042065468305721
1016,0.1177088111521295
1017,0.054930964500479684
1018,0.16407105855381804
1019,0.08481681827776788
1020,0.03027486523767928
1021,0.09714895552671725
1022,0.9942117723904238
1023,0.06340922273005205
1024,0.1257310945263871
1025,0.05210440223989621
1026,0.0728055167671977
1027,0.10373156720552623
1028,0.0642552245483691
1029,0.036846929611260376
1030,0.11044234580767738
1031,0.047265640445265565
1032,0.31561884004775986
1033,0.24249813942460677
1034,0.028343373143732222
1035,0.05559565989088809
1036,0.10537708231291498
1037,0.041935217150470404
1038,0.03598288974133261
1039,0.05826226408028601
1040,0.05640941852774381
1041,0.0867300786154763
1042,0.055909084308112075
1043,0.10133430081825838
1044,0.07166231540215132
1045,0.028066982872077234
1046,0.9965610205006519
1047,0.08180822952910033
1048,0.10844683032721801
1049,0.14142181530062234
1050,0.057344462329732095
1051,0.09133932931848553
1052,0.07664293983338973
1053,0.0962646113211698
1054,0.09956764695867318
1055,0.10455656222486592
1056,0.03201918089793392
1057,0.044237283576620295
1058,0.03779851126063224
1059,0.07184685166737691
1060,0.053925985766629235
1061,0.04837181712330258
1062,0.06734918591537156
1063,0.09159503095298817
1064,0.06869850810679741
1065,0.03771980997699905
1066,0.18828163973424886
1067,0.09921679855203719
1068,0.13104746232166053
1069,0.02825918345557007
1070,0.058111660937754536
1071,0.07594756254361092
1072,0.09161582106708524
1073,0.030438295663957057
1074,0.11395237546394744
1075,0.09598279495447591
1076,0.04521941985683511
1077,0.08118838201419667
1078,0.06315715693414696
1079,0.06366698729793561
1080,0.9698867830544257
1081,0.033742718197839326
1082,0.07364092066197411
1083,0.0585852727212376
1084,0.08290716490682445
1085,0.0801471190398951
1086,0.121922386881447
1087,0.040185870256725396
1088,0.14374451145908954
1089,0.06456242877145962
1090,0.07058422776853683
1091,0.07380757630370575
1092,0.052598743749653946
1093,0.028027228225960415
1094,0.047026595598708365
1095,0.057386158260402075
1096,0.11893861669518799
1097,0.06851538979431933
1098,0.07145605691122907
1099,0.0819678563790214
1100,0.03664634555421056
1101,0.06420965356194822
1102,0.05137421777817222
1103,0.048646812550226924
1104,0.058217798606141194
1105,0.07308310117176048
1106,0.05404052652914466
1107,0.10395827070559929
1108,0.09439044025238325
1109,0.04904379996276141
1110,0.06607649262566324
1111,0.06313250395783652
1112,0.07408881345498099
1113,0.06015057042664628
1114,0.060584193171544336
1115,0.06778504422368378
1116,0.04663565675689303
1117,0.0602449777479696
1118,0.04362498465831233
1119,0.07380536341938754
1120,0.057034303138175854
1121,0.05008443570275806
1122,0.0974144231639459
1123,0.1585883011881392
1124,0.052511894746425425
1125,0.052202347677681844
1126,0.08535077943857264
1127,0.11177489088424337
1128,0.07240550328070175
1129,0.04951734325015246
1130,0.05046242434207657
1131,0.06476607720942938
1132,0.10825156958621464
1133,0.4010967733991325
1134,0.06427752901369013
1135,0.09930714685706808
1136,0.9104155470563209
1137,0.043054962873307755
1138,0.052629980659269035
1139,0.046736939197971825
1140,0.029078898152017123
1141,0.04839456335614538
1142,0.09472805228334363
1143,0.0678896729136982
1144,0.03595837886794895
1145,0.08592255748152758
1146,0.08380613007801493
1147,0.07757654255769957
1148,0.06734177476291447
1149,0.11818305492791156
1150,0.05255645851242484
1151,0.07081174828625285
1152,0.03124459586581242
1153,0.08796534292171933
1154,0.06313087751752469
1155,0.04679679968786196
1156,0.03099705940474479
1157,0.08995172048978586
1158,0.07644555128204562
1159,0.06647676467948088
1160,0.10750242016441547
1161,0.05282976619710716
1162,0.05924724021178828
1163,0.06766262265957418
1164,0.031729147841344264
1165,0.0795741064121959
1166,0.028429510311823114
1167,0.056253478403483236
1168,0.052974197440520614
1169,0.04929566907285069
1170,0.04725294002533861
1171,0.03698864740902518
1172,0.12768345060528732
1173,0.05345367296872738
1174,0.11378148855001965
1175,0.06671176113597527
1176,0.0702297017368351
1177,0.057064024214949084
1178,0.0797965635162242
1179,0.11714853877261396
1180,0.09949854945730773
1181,0.050015267054554245
1182,0.0185973880507492
1183,0.12654628029218692
1184,0.04212131064675966
1185,0.11058102094939343
1186,0.08438264170904594
1187,0.05831693440055894
1188,0.0611998795837944
1189,0.16311912852225993
1190,0.9940594561075269
1191,0.05055796873191986
1192,0.8914985208197704
1193,0.03739490650108838
1194,0.03509122039538495
1195,0.05611313807650835
1196,0.10852231941292471
1197,0.09493643016173016
1198,0.028122256181548518
1199,0.0702415310775506
1200,0.08155843460268965
1201,0.11068418412984658
1202,0.03963071132167413
1203,0.056395227621730507
1204,0.04997649602683069
1205,0.037846713224421895
1206,0.09887790702755658
1207,0.051168052297330215
1208,0.027413813379726017
1209,0.07267204224427672
1210,0.04853825597031904
1211,0.07760561154913874
1212,0.08503074004208655
1213,0.07758018237941267
1214,0.06492352905948046
1215,0.10618933729724318
1216,0.06525130429157774
1217,0.06567532175573582
1218,0.12095623108375368
1219,0.07123827110758847
1220,0.03602123841264465
1221,0.08034463898290259
1222,0.05676814283369645
1223,0.03819109919285128
1224,0.03178727690449916
1225,0.12719415590545244
1226,0.16439074046488522
1227,0.04322219832740461
1228,0.07115723836139955
1229,0.061219399423548
1230,0.9894640192714002
1231,0.20283443672301507
1232,0.08873762989144664
1233,0.05647790622579213
1234,0.03484477579802725
1235,0.032973407935985306
1236,0.08229543240109582
1237,0.08943117202258431
1238,0.053059768211011764
1239,0.03012445379872606
1240,0.06628839807664243
1241,0.08037646715485285
1242,0.10492436659481501
1243,0.08198568028041263
1244,0.049267481252684354
1245,0.07377590087400902
1246,0.06041563161566391
1247,0.0847518691833675
1248,0.023356580950511487
1249,0.06880564628744477
1250,0.07172305486842358
